0.47;0.22;0.52;0.33;2.8;7.1;0.001;0.027;0.049;-0.08;1.5;1.8;4.8;0.02;-0.003;-0.015;1
0.57;0.26;0.28;0.27;1.4;3.8;0.011;0.019;0.054;0.01;1.3;2.1;3.8;0.032;-0.01;-0.005;1
0.11;0.29;-0.13;-0.02;2.1;3.0;0.014;0.009;0.045;-0.07;1.5;2.5;6.1;0.026;-0.001;0.011;1
0.45;0.19;0.53;0.39;4.6;4.0;0.0;-0.006;0.0;0.03;1.4;2.5;4.2;0.039;-0.01;-0.007;1
0.59;0.37;-0.14;0.46;1.9;8.5;-0.007;0.006;0.014;-0.05;1.3;2.7;5.0;0.026;0.006;-0.005;1
0.41;0.35;0.32;0.56;3.4;2.0;0.021;0.075;0.054;-0.07;1.5;2.3;4.1;0.022;0.006;0.014;1
0.15;0.34;0.03;0.38;2.6;3.1;0.006;0.068;0.0;-0.03;1.3;1.8;5.7;0.02;-0.003;-0.008;1
0.37;0.29;0.36;0.5;4.4;0.9;0.016;0.066;0.054;-0.13;1.4;2.4;2.9;0.036;-0.008;0.007;0
0.35;0.17;0.24;0.02;1.8;4.5;-0.003;0.073;0.016;-0.05;1.5;2.2;2.6;0.03;0.009;0.022;0
0.51;0.2;0.28;0.11;2.1;0.2;0.008;0.033;0.022;-0.12;1.5;2.8;4.1;0.031;-0.012;0.026;0
0.34;0.17;0.49;0.4;3.7;7.0;-0.006;0.073;0.045;-0.03;1.3;2.6;2.6;0.033;-0.008;0.002;1
0.35;0.19;0.02;0.57;2.5;4.7;0.001;0.066;0.054;-0.11;1.3;1.8;1.0;0.033;-0.012;0.003;0
0.58;0.31;0.04;0.57;2.7;3.9;0.02;0.029;0.053;-0.01;1.4;1.9;0.8;0.035;-0.012;-0.017;0
0.54;0.34;0.61;0.38;1.2;5.6;0.007;0.079;-0.01;-0.09;1.3;1.8;3.8;0.028;0.004;0.017;1
0.32;0.25;0.41;0.38;4.6;0.0;-0.002;0.058;0.037;-0.04;1.3;2.0;7.1;0.022;-0.004;-0.004;1
0.17;0.37;0.38;-0.01;0.6;0.4;-0.011;0.016;0.052;0.03;1.5;2.6;3.5;0.026;-0.008;-0.015;0
0.59;0.34;0.26;0.2;3.7;7.4;0.01;0.033;0.05;-0.1;1.4;2.5;2.8;0.022;-0.012;-0.003;1
0.52;0.34;0.05;0.33;4.1;3.9;0.022;0.074;0.022;0.02;1.4;2.0;3.9;0.02;0.004;-0.002;1
0.43;0.3;0.12;0.33;2.6;5.9;0.013;0.079;0.052;0.02;1.4;2.3;4.9;0.037;-0.006;-0.019;1
0.12;0.39;0.29;0.29;3.8;7.4;-0.008;0.01;0.005;0.01;1.3;2.7;1.1;0.028;-0.006;-0.008;0
0.44;0.24;0.09;0.05;4.8;0.4;0.022;0.016;0.035;-0.12;1.5;2.0;6.3;0.027;0.009;0.001;1
0.53;0.28;0.19;-0.02;2.1;6.7;-0.008;0.002;0.012;-0.07;1.3;2.4;5.0;0.03;0.0;0.003;1
0.58;0.38;0.34;0.57;1.6;1.1;-0.009;0.021;0.04;0.01;1.4;2.0;4.0;0.037;0.008;-0.012;0
0.45;0.39;0.34;0.31;2.7;5.5;0.005;0.036;0.008;-0.04;1.3;2.5;4.5;0.026;-0.008;0.021;1
0.23;0.31;0.35;0.41;4.4;0.4;0.004;0.005;0.034;-0.05;1.5;2.2;6.5;0.03;-0.001;-0.005;1
0.11;0.29;0.17;0.54;1.2;6.4;-0.002;0.052;0.023;0.03;1.4;2.5;0.6;0.037;-0.008;-0.01;0
0.4;0.29;0.07;0.22;3.4;7.7;0.007;0.001;0.008;0.02;1.4;2.5;4.7;0.032;-0.005;0.009;1
0.45;0.18;0.26;0.07;4.5;5.7;-0.008;0.057;-0.007;0.0;1.3;1.8;5.0;0.039;0.001;0.019;1
0.42;0.28;0.09;0.3;4.2;3.3;-0.009;0.054;0.036;-0.06;1.4;2.8;5.8;0.038;-0.001;-0.019;1
0.12;0.29;0.33;0.22;1.8;0.2;-0.007;0.054;0.038;-0.09;1.3;2.6;4.7;0.022;-0.001;0.01;0
0.49;0.25;0.6;-0.02;2.6;8.2;-0.007;0.009;0.028;-0.11;1.5;2.3;0.6;0.029;0.003;-0.017;0
0.09;0.34;-0.04;0.33;1.0;6.7;0.004;-0.008;0.04;-0.07;1.3;1.9;6.1;0.036;0.001;0.029;1
0.1;0.35;0.06;0.57;4.0;5.2;-0.009;0.007;0.02;0.0;1.5;1.9;4.9;0.02;0.009;-0.002;1
0.52;0.32;0.22;-0.02;3.9;8.4;-0.01;0.078;0.027;0.0;1.3;2.7;4.5;0.023;-0.007;0.01;1
0.49;0.21;0.33;-0.01;1.9;5.1;-0.004;0.079;0.048;-0.04;1.5;2.3;3.7;0.038;-0.01;-0.004;1
0.09;0.19;0.22;0.57;4.3;4.4;-0.01;0.066;0.05;-0.04;1.3;2.0;4.2;0.02;0.008;0.025;1
0.32;0.28;-0.09;0.06;1.2;6.8;0.002;0.018;-0.006;0.03;1.4;2.8;3.5;0.02;-0.012;-0.009;1
0.37;0.29;0.18;0.13;4.7;3.8;0.009;0.062;0.032;-0.11;1.3;1.8;2.9;0.024;0.002;-0.011;0
0.14;0.39;0.24;0.0;3.9;5.8;-0.008;0.026;-0.006;0.02;1.3;2.2;0.1;0.028;0.0;0.027;0
0.35;0.27;-0.1;0.16;4.9;2.1;0.019;0.024;0.002;-0.07;1.3;1.9;4.4;0.033;-0.01;0.02;1
0.27;0.32;0.15;0.35;3.5;2.8;-0.008;0.025;0.038;-0.13;1.4;2.6;6.4;0.026;0.005;0.029;1
0.2;0.23;0.22;0.32;3.3;6.2;0.005;0.047;0.01;-0.11;1.3;2.0;1.8;0.031;0.003;0.018;0
0.2;0.2;0.62;0.19;0.6;8.4;-0.006;0.034;-0.001;-0.1;1.4;2.0;2.2;0.021;0.006;0.014;0
0.54;0.19;-0.05;0.42;4.0;7.7;0.003;0.064;0.03;-0.08;1.3;1.9;6.6;0.037;0.007;0.011;1
0.36;0.3;0.07;0.26;3.5;4.3;0.018;0.051;0.001;0.03;1.3;2.8;5.8;0.024;-0.011;0.028;1
0.2;0.38;0.6;0.54;2.0;0.1;0.008;0.054;0.025;0.0;1.4;2.3;0.9;0.025;0.001;0.018;0
0.26;0.2;0.58;0.13;2.0;4.4;0.02;0.015;0.038;-0.07;1.3;2.8;2.7;0.021;0.004;-0.019;0
0.37;0.29;0.22;0.21;2.6;3.3;0.002;0.04;0.015;-0.06;1.5;2.1;5.7;0.03;-0.008;-0.014;1
0.11;0.21;0.23;0.48;1.7;0.6;0.016;0.024;0.026;-0.09;1.3;2.6;6.4;0.028;-0.007;0.02;1
0.3;0.2;0.31;0.37;3.3;6.4;-0.004;0.002;0.007;-0.1;1.5;2.0;0.6;0.027;-0.005;-0.016;0
0.39;0.17;0.08;0.44;2.1;7.4;0.011;0.024;0.008;-0.02;1.3;1.9;3.0;0.031;0.0;-0.012;1
0.54;0.38;-0.11;0.47;4.8;5.8;-0.01;0.031;-0.001;0.0;1.4;2.0;0.1;0.026;-0.005;0.012;0
0.11;0.3;0.39;0.4;0.8;5.1;0.02;-0.005;0.023;-0.01;1.4;2.0;2.8;0.028;-0.003;0.001;0
0.15;0.3;0.13;0.26;1.7;0.6;0.007;0.026;0.022;-0.04;1.3;2.7;5.8;0.029;0.008;0.018;1
0.47;0.21;0.41;0.11;2.6;6.0;0.021;0.048;0.017;-0.02;1.3;1.9;0.6;0.031;0.008;-0.005;0
0.4;0.29;0.43;0.56;0.7;5.1;0.003;-0.003;0.01;0.03;1.3;2.2;3.1;0.032;-0.006;0.027;0
0.51;0.3;0.2;0.27;3.6;0.8;0.02;0.063;0.038;-0.01;1.5;2.3;4.3;0.025;-0.002;0.028;1
0.54;0.36;-0.02;0.45;0.5;2.0;0.002;0.026;-0.002;-0.05;1.4;2.5;2.9;0.023;0.009;-0.019;0
0.23;0.36;0.49;0.03;0.9;0.6;0.017;0.011;0.02;0.01;1.3;2.2;2.8;0.039;0.007;-0.015;0
0.31;0.16;0.53;0.56;2.0;7.3;0.022;0.045;0.05;-0.02;1.5;2.0;5.0;0.029;-0.01;0.006;1
0.44;0.16;0.07;0.1;2.0;1.8;0.016;0.019;-0.003;-0.04;1.3;2.4;3.4;0.022;0.007;0.027;0
0.38;0.22;0.12;0.51;0.8;4.8;0.006;0.065;0.019;-0.02;1.3;2.2;2.6;0.023;-0.009;0.007;0
0.26;0.36;0.31;0.26;2.0;1.6;0.02;0.016;0.03;0.03;1.4;2.1;3.3;0.034;-0.006;0.025;0
0.41;0.26;0.02;0.39;4.5;2.4;-0.007;0.001;0.031;-0.07;1.4;2.7;0.2;0.027;0.006;0.022;0
0.43;0.23;0.28;0.17;4.0;5.6;0.018;0.017;0.047;-0.04;1.3;2.2;5.2;0.024;-0.007;0.003;1
0.38;0.34;0.48;0.02;1.3;6.4;0.022;0.001;-0.01;-0.02;1.4;2.5;5.5;0.031;-0.003;0.006;1
0.43;0.21;0.44;0.25;1.1;4.0;0.01;0.069;0.008;-0.05;1.4;2.8;6.4;0.034;0.001;0.008;1
0.55;0.23;0.6;0.19;3.6;7.1;-0.008;0.072;0.044;0.0;1.4;2.6;4.2;0.028;-0.012;0.001;1
0.38;0.34;0.14;0.14;2.2;0.3;-0.01;0.058;0.026;0.0;1.3;2.1;5.4;0.023;0.007;0.016;1
0.14;0.37;0.45;0.12;1.5;3.8;0.015;0.004;0.01;-0.02;1.5;2.7;3.9;0.034;-0.006;0.02;1
0.53;0.27;0.53;0.41;3.4;1.4;0.01;-0.008;-0.006;-0.02;1.3;2.7;6.7;0.034;-0.012;0.026;1
0.34;0.34;0.56;0.5;1.6;5.2;0.013;0.066;0.008;-0.01;1.4;2.4;5.6;0.031;0.008;-0.003;1
0.22;0.18;0.53;0.45;1.9;3.4;0.008;0.038;0.036;-0.02;1.5;1.8;5.0;0.023;-0.006;-0.018;1
0.3;0.37;0.55;0.16;3.0;2.9;-0.005;0.036;0.035;-0.13;1.3;1.9;5.4;0.037;-0.005;0.002;1
0.09;0.3;0.59;0.33;2.3;2.3;0.006;0.024;0.018;0.02;1.5;2.7;6.5;0.026;0.008;0.004;1
0.14;0.31;0.25;0.38;0.9;3.2;0.011;0.016;0.026;-0.08;1.3;2.0;0.9;0.029;-0.006;-0.008;0
0.5;0.2;0.52;0.06;2.6;0.5;-0.001;0.06;0.003;-0.13;1.3;2.5;2.2;0.032;0.005;-0.016;0
0.58;0.31;0.0;0.33;1.1;6.5;0.022;0.026;0.042;0.01;1.3;1.8;0.5;0.02;-0.008;-0.002;0
0.46;0.35;0.25;0.01;0.9;7.0;0.021;0.019;0.036;0.03;1.3;2.0;4.6;0.035;-0.01;0.002;1
0.45;0.16;0.39;0.15;3.3;0.1;0.02;0.041;-0.005;0.0;1.5;2.1;6.8;0.037;-0.005;-0.011;1
0.58;0.35;0.53;0.29;1.7;8.2;0.009;0.014;-0.007;-0.09;1.5;1.8;0.5;0.021;0.003;0.002;0
0.3;0.24;0.19;0.27;0.5;6.6;-0.006;0.036;0.023;-0.07;1.4;2.1;1.4;0.025;0.0;-0.011;0
0.1;0.36;-0.12;0.25;2.6;7.9;-0.007;0.032;0.013;-0.02;1.5;2.7;0.5;0.02;0.0;0.002;0
0.17;0.24;-0.09;0.43;4.1;3.6;-0.007;0.011;0.05;-0.1;1.4;1.8;3.7;0.038;-0.01;-0.016;0
0.42;0.2;-0.01;0.27;1.9;-0.2;-0.001;0.075;0.027;0.02;1.3;1.8;3.3;0.03;0.005;-0.009;0
0.32;0.28;0.14;0.27;0.8;6.2;0.021;0.069;0.015;0.02;1.4;2.6;0.6;0.028;-0.012;-0.006;0
0.52;0.37;0.4;0.36;1.9;1.1;0.019;0.035;0.051;-0.08;1.4;1.8;3.5;0.036;-0.002;0.009;0
0.12;0.35;0.17;0.04;1.5;2.9;-0.007;0.014;0.016;-0.11;1.4;1.9;5.1;0.025;0.004;-0.014;1
0.12;0.29;0.31;0.12;1.2;1.3;0.022;0.065;0.031;-0.08;1.4;2.3;2.6;0.023;0.0;0.023;0
0.44;0.18;0.27;0.35;2.6;8.3;0.011;0.078;0.036;-0.06;1.5;2.2;7.1;0.025;0.004;0.001;1
0.13;0.2;0.04;0.26;4.0;6.3;0.019;0.06;-0.004;-0.1;1.4;2.3;0.4;0.036;-0.007;-0.013;0
0.35;0.16;-0.17;0.31;0.9;7.4;0.016;0.054;-0.004;0.03;1.3;2.8;3.0;0.034;0.0;-0.012;1
0.54;0.31;0.23;0.26;1.6;0.4;-0.006;0.074;0.016;-0.04;1.4;2.8;0.7;0.034;-0.011;0.0;0
0.53;0.17;0.06;0.24;3.2;1.2;0.002;0.024;-0.001;-0.04;1.4;2.5;5.6;0.032;0.006;-0.007;1
0.47;0.21;0.24;0.15;4.8;-0.1;-0.009;0.021;0.023;-0.12;1.4;2.4;0.5;0.03;0.004;0.017;0
0.26;0.18;0.33;0.27;1.2;6.4;-0.002;0.051;0.006;-0.04;1.4;2.0;3.3;0.038;0.003;-0.014;1
0.12;0.36;-0.02;0.5;2.0;1.6;0.005;0.017;0.037;-0.1;1.3;2.5;6.4;0.031;0.002;0.006;1
0.27;0.27;0.53;0.5;3.5;6.2;0.022;-0.003;0.012;0.0;1.5;2.8;2.9;0.024;0.0;0.026;1
0.51;0.25;0.3;0.53;0.8;3.0;0.005;0.008;0.0;-0.12;1.4;1.8;3.0;0.033;-0.001;0.003;0
0.3;0.26;0.07;0.38;4.7;6.3;0.017;0.056;-0.002;-0.13;1.4;1.8;3.5;0.025;0.001;-0.011;1
0.57;0.23;-0.1;0.39;3.0;-0.3;0.011;0.026;0.049;0.0;1.5;2.3;6.1;0.026;-0.003;0.001;1
0.17;0.25;0.32;0.45;1.3;2.9;0.02;0.0;0.018;-0.01;1.5;2.2;5.8;0.024;0.0;0.027;1
0.4;0.31;0.33;0.15;1.2;0.4;-0.006;0.072;-0.003;-0.1;1.5;2.6;4.9;0.037;0.007;0.028;1
0.44;0.22;0.0;0.39;3.0;4.1;0.022;0.058;-0.007;-0.01;1.5;2.5;6.7;0.03;-0.01;0.016;1
0.24;0.38;0.52;0.26;3.8;6.6;-0.008;0.045;0.04;-0.09;1.3;2.7;6.7;0.035;-0.008;0.026;1
0.11;0.23;0.51;0.16;2.0;0.5;0.018;0.072;0.004;-0.09;1.4;2.1;5.7;0.032;-0.008;-0.002;1
0.52;0.17;0.18;0.1;4.9;7.9;-0.003;0.003;0.048;-0.03;1.5;2.8;0.3;0.036;0.007;0.019;0
0.42;0.27;0.08;0.38;1.8;1.3;0.009;0.063;-0.006;0.0;1.5;2.8;6.1;0.038;-0.012;0.01;1
0.29;0.39;0.03;0.06;2.0;4.2;-0.008;0.017;0.033;-0.03;1.4;2.2;2.3;0.026;-0.008;0.01;0
0.47;0.19;-0.13;0.22;3.5;4.9;0.018;0.051;0.023;-0.09;1.3;2.4;1.1;0.028;-0.007;0.005;0
0.58;0.35;-0.1;0.35;1.1;7.9;-0.01;0.036;0.011;-0.1;1.5;2.1;2.4;0.024;-0.001;-0.015;0
0.22;0.24;0.13;0.29;3.0;6.0;0.016;0.042;0.043;0.03;1.4;1.9;3.1;0.039;0.008;0.023;0
0.3;0.28;-0.13;0.49;1.1;0.4;0.005;0.063;0.013;0.02;1.4;2.5;2.0;0.022;-0.012;-0.008;0
0.38;0.29;0.28;0.19;3.5;3.2;0.006;0.007;0.003;-0.03;1.3;2.0;4.0;0.039;-0.007;-0.016;1
0.19;0.19;0.34;0.03;1.9;4.0;0.015;0.001;0.025;0.0;1.3;2.6;3.9;0.021;0.001;0.023;1
0.45;0.36;0.02;0.14;1.6;0.8;0.017;-0.002;0.04;0.02;1.4;2.5;4.0;0.031;-0.011;0.02;0
0.51;0.18;0.39;0.1;3.4;8.4;0.013;0.027;-0.004;-0.03;1.4;1.9;1.8;0.031;-0.002;0.024;0
0.09;0.21;0.35;-0.01;2.2;3.8;0.008;0.037;0.011;0.02;1.3;2.8;3.5;0.036;-0.003;-0.018;0
0.16;0.31;0.41;0.25;0.9;5.8;-0.009;0.061;0.039;-0.06;1.4;1.9;0.7;0.023;0.005;-0.015;0
0.26;0.28;-0.1;0.45;4.7;-0.1;0.002;0.047;0.038;-0.01;1.4;2.5;4.4;0.03;-0.012;-0.012;0
0.53;0.39;0.11;0.38;4.7;2.9;0.013;0.0;0.042;-0.07;1.3;2.7;3.7;0.024;0.006;0.025;1
0.08;0.31;0.34;0.54;4.1;6.5;0.021;0.074;0.0;-0.07;1.4;2.5;1.6;0.028;-0.01;0.019;0
0.26;0.17;0.56;0.27;3.9;1.3;0.002;0.029;0.012;-0.07;1.4;2.4;5.0;0.031;0.007;0.016;1
0.32;0.35;0.53;0.57;0.9;0.4;0.014;-0.004;0.021;-0.1;1.3;2.0;6.5;0.032;-0.005;-0.014;1
0.17;0.25;0.42;0.35;4.4;1.1;0.009;0.066;0.052;-0.08;1.3;2.0;1.6;0.02;-0.005;0.024;0
0.43;0.35;-0.17;0.56;1.0;7.7;-0.002;0.045;0.048;0.03;1.3;2.6;4.3;0.026;-0.002;-0.007;1
0.29;0.19;-0.02;0.46;1.3;2.5;0.015;0.057;0.02;-0.07;1.5;1.9;4.1;0.028;-0.01;0.006;0
0.49;0.19;0.13;0.17;4.2;4.5;-0.009;0.071;0.006;-0.11;1.5;2.3;5.5;0.03;0.003;-0.017;1
0.44;0.29;-0.05;0.43;3.3;2.5;0.018;-0.001;0.003;-0.11;1.5;2.2;6.2;0.032;-0.008;-0.015;1
0.27;0.26;0.5;0.46;2.6;7.7;0.013;0.028;-0.01;0.02;1.5;2.4;4.0;0.027;0.009;0.001;1
0.56;0.29;0.41;0.03;4.3;5.9;-0.01;0.069;0.034;-0.01;1.5;2.6;6.5;0.038;0.001;-0.002;1
0.55;0.32;0.14;0.32;4.6;0.6;0.019;0.029;0.042;0.0;1.5;2.8;6.6;0.031;-0.009;0.008;1
0.18;0.24;0.03;0.57;0.9;1.7;-0.003;0.041;0.033;0.02;1.3;2.7;2.0;0.037;0.001;0.014;0
0.15;0.18;0.0;0.51;4.4;7.5;0.008;0.067;-0.001;-0.01;1.4;1.8;2.0;0.023;0.008;-0.014;0
0.12;0.36;0.08;0.29;1.3;6.7;-0.006;0.055;0.05;0.01;1.3;2.2;4.8;0.033;-0.006;0.018;1
0.14;0.28;-0.09;0.43;4.5;2.7;-0.001;0.02;-0.01;-0.13;1.4;2.6;0.5;0.021;-0.01;0.026;0
0.43;0.36;0.47;0.31;4.3;7.0;0.008;0.057;0.048;0.03;1.4;2.0;1.9;0.03;0.005;-0.002;0
0.1;0.18;0.32;0.08;1.2;3.5;0.014;0.03;0.009;-0.1;1.4;2.1;7.1;0.031;0.008;-0.017;1
0.5;0.16;0.17;0.21;2.1;7.1;-0.002;0.01;0.042;-0.09;1.4;1.9;1.6;0.036;0.008;0.014;0
0.4;0.21;0.34;0.21;0.5;3.2;-0.004;-0.003;0.053;0.03;1.4;2.3;0.6;0.036;0.008;0.025;0
0.52;0.29;0.31;0.34;1.1;4.7;0.013;0.035;0.051;-0.13;1.5;2.3;2.1;0.029;-0.001;-0.008;0
0.37;0.38;0.05;0.43;2.6;1.5;-0.009;0.052;0.053;-0.02;1.4;1.8;6.1;0.022;-0.001;0.029;1
0.48;0.31;0.46;0.26;4.5;6.4;-0.009;0.058;0.029;-0.1;1.3;1.8;6.3;0.021;0.006;-0.004;1
0.49;0.17;0.26;0.51;4.8;7.3;-0.006;0.078;0.043;-0.12;1.3;1.8;0.8;0.039;-0.003;0.001;0
0.44;0.31;0.26;-0.01;1.6;5.9;-0.005;0.015;0.012;0.01;1.3;2.0;1.8;0.022;-0.01;0.001;0
0.47;0.19;0.07;0.42;4.1;0.2;-0.001;0.051;0.048;0.0;1.5;2.3;5.4;0.034;0.008;0.022;1
0.28;0.18;0.34;0.45;1.6;3.9;0.014;0.048;0.026;-0.01;1.4;2.3;0.3;0.022;0.007;0.02;0
0.31;0.16;0.06;0.56;0.6;2.2;0.002;0.054;0.007;-0.07;1.5;2.8;6.7;0.029;0.003;0.02;1
0.33;0.24;0.38;0.58;4.5;4.6;-0.008;0.009;0.01;-0.1;1.4;1.9;5.3;0.031;-0.005;-0.001;1
0.26;0.27;0.1;0.12;3.4;-0.1;-0.001;0.005;0.021;-0.1;1.5;2.5;3.5;0.038;-0.009;-0.001;0
0.49;0.38;0.52;-0.02;3.4;4.1;0.005;0.048;0.018;-0.01;1.5;2.5;0.7;0.027;0.004;-0.008;0
0.33;0.26;0.5;0.53;4.7;6.8;0.006;0.021;0.019;-0.09;1.3;2.6;3.0;0.038;-0.004;-0.015;1
0.53;0.21;0.57;0.0;4.2;3.7;0.022;0.071;0.006;-0.09;1.3;2.0;6.0;0.032;0.002;-0.011;1
0.24;0.38;-0.07;0.01;1.8;8.3;-0.004;-0.003;-0.007;-0.02;1.5;2.7;5.4;0.036;-0.011;-0.014;1
0.37;0.26;0.55;0.28;0.7;3.1;0.013;0.011;-0.01;-0.13;1.4;2.7;2.4;0.038;-0.005;0.024;0
0.5;0.3;0.31;0.44;3.4;7.3;0.008;-0.004;0.008;-0.02;1.4;2.1;4.7;0.037;0.006;-0.012;1
0.08;0.18;0.28;0.55;3.6;4.0;0.008;0.042;-0.011;-0.05;1.3;2.0;3.2;0.036;0.005;-0.012;0
0.12;0.23;-0.13;0.27;2.1;5.5;-0.005;0.029;0.048;-0.07;1.3;2.0;6.7;0.028;-0.005;0.021;1
0.34;0.2;0.42;0.01;4.5;2.8;0.003;0.017;0.044;0.01;1.4;1.9;1.2;0.037;-0.008;0.005;0
0.55;0.28;0.24;0.13;4.3;3.4;0.009;0.044;0.031;0.01;1.4;2.8;6.3;0.024;-0.009;0.022;1
0.14;0.18;0.14;0.37;2.5;7.4;-0.009;0.005;0.003;-0.03;1.3;2.2;2.9;0.026;0.0;0.025;0
